23.0,0.0,-0.038542983,27.070827,4.187681152,-23.5527592,46.02465198,1.829619385,2.0,1.0,2.0
27.0,7.0,-0.39911697,-12.7735483,4.602555808,-5.735931694,-12.96735849,-0.488177318,2.0,2.0,2.0
0.0,-22.0,-0.396384636,94.83149514,-8.414169578,14.77388514,15.15307536,1.374343017,2.0,1.0,2.0
22.0,-2.0,-0.636623964,88.97903429,-10.82786056,2.878635951,18.97515753,1.375550378,2.0,1.0,2.0
47.0,43.0,1.344038222,5.377612928,-4.195222205,-3.809791405,-6.352680515,-0.235921244,2.0,1.0,3.0
6.0,16.0,0.314551674,20.37919521,-12.71152209,-2.535439436,2.251750028,0.180314131,2.0,1.0,2.0
17.0,19.0,-0.430222857,15.9347708,-6.048604181,9.250787234,-0.107383229,0.094253496,1.0,1.0,3.0
-10.0,10.0,-1.706801036,38.0412649,7.403220914,31.81246939,27.38451614,1.465018773,1.0,1.0,2.0
-1.0,0.0,0.004019413,158.8772977,0.743558218,22.20854355,33.76231283,2.52150011,1.0,1.0,2.0
3.0,0.0,0.096655797,70.30323674,-0.027755952,5.847434237,11.97484776,1.134834594,1.0,1.0,2.0
-1.0,18.0,-0.194515087,-17.66104518,6.35304664,-11.19377884,2.600560217,-0.027551916,1.0,1.0,2.0
2.0,-24.0,-3.05972848,-110.9080928,-14.30375053,18.85269769,17.89855637,0.011456887,1.0,1.0,2.0
3.0,2.0,-0.429041456,35.71038044,-2.783015587,7.020513495,6.31799111,0.532265294,1.0,1.0,2.0
9.0,9.0,-1.539296298,-120.4028075,-3.007462937,26.24279239,8.400054052,-0.410058148,1.0,1.0,2.0
10.0,15.0,0.114938694,-66.75582788,4.24806651,-0.082559763,-1.104626283,-0.517982345,1.0,1.0,2.0
0.0,5.0,-0.118621129,-55.88390326,-5.812469484,-6.161295911,-1.187541698,-0.494830222,1.0,1.0,2.0
2.0,6.0,-0.039020333,8.466078905,0.572515252,-3.314613287,-15.97342202,-0.712894101,1.0,1.0,2.0
10.0,9.0,0.811469461,-41.11555294,0.840801471,9.388822295,4.839774737,-0.026333672,2.0,1.0,2.0
-14.0,-19.0,-1.028099513,151.4216782,0.861533842,-1.142496256,26.29959666,2.247895959,1.0,1.0,3.0
6.0,-19.0,0.346121434,47.3207823,0.415,-2.630475096,-7.362065792,-0.014608701,1.0,1.0,3.0
7.0,9.0,-0.398722147,-224.8388188,-25.23608455,1.617578465,-15.59704962,-2.476806559,1.0,3.0,3.0
8.0,-6.0,0.09767881,199.4952138,-3.317974968,-1.157465333,30.17523592,2.832944466,1.0,1.0,2.0
16.0,-1.0,0.130201614,145.1603239,1.54558828,18.73718654,14.99301327,1.831413106,1.0,1.0,1.0
6.0,5.0,1.386297941,100.3114201,-19.42127677,-47.60780401,-15.07363287,0.02734779,1.0,1.0,1.0
16.0,18.0,0.606036369,54.64942421,-1.360299818,1.600238771,-6.426499409,0.207036599,1.0,1.0,3.0
15.0,9.0,-0.939938935,-2.195567248,5.356418301,-9.352049005,-9.505183326,-0.412469684,1.0,2.0,2.0
13.0,15.0,-0.693007324,76.27360508,-2.829775223,-4.933728019,7.398630121,0.8853463,1.0,1.0,2.0
4.0,19.0,0.394240558,64.21535603,24.1323789,-4.993991303,-23.22912632,-0.306125778,2.0,1.0,2.0
6.0,11.0,0.792380176,40.13432704,-10.34895306,-16.81124919,16.68513677,0.961644744,1.0,1.0,2.0
15.0,15.0,-0.835305828,101.5333389,4.807446354,12.15878718,14.47988123,1.393871123,1.0,1.0,2.0
17.0,15.0,0.171629001,-39.62625434,-11.88107962,12.98636821,40.30437896,0.836586452,2.0,1.0,3.0
13.0,13.0,-0.401022566,89.06555455,5.805567809,10.36414789,39.2845216,2.516147772,1.0,1.0,3.0
14.0,18.0,1.097819995,67.83232225,1.702270369,-4.922154888,-7.4626599,0.265720772,2.0,1.0,3.0
4.0,-2.0,-1.921542873,-194.0182583,-9.521896876,1.680096209,-29.30370135,-3.050374763,1.0,1.0,3.0
-16.0,16.0,0.292365593,69.35973415,4.462504982,-19.70665348,6.337953525,0.760816581,1.0,1.0,2.0
3.0,20.0,-0.610929537,-4.820531791,3.891605175,-0.033337734,-14.2744556,-0.65026135,1.0,1.0,2.0
-8.0,-24.0,-0.173626436,12.73144408,2.497490345,7.842056779,18.20199155,0.940083748,1.0,1.0,2.0
-2.0,0.0,-0.14719263,-36.04302331,-0.508581799,-5.40871078,11.47944869,0.105070899,1.0,1.0,2.0
7.0,0.0,-1.084055116,122.2461591,-0.466642304,-3.621344006,31.25946842,2.597649693,2.0,1.0,2.0
16.0,-27.0,2.077532904,5.206653809,12.4832571,-1.401621692,-9.090428573,-0.278291333,1.0,1.0,2.0
15.0,8.0,-2.02146219,-102.4676603,-6.380369594,-16.80601541,-11.41059184,-1.231211867,1.0,1.0,3.0
20.0,19.0,-0.564546572,39.5938639,3.792596841,-5.455269036,-6.067703537,0.013883967,1.0,1.0,3.0
-23.0,-14.0,-0.223866882,136.0653844,3.303343906,-16.37694632,-22.75714931,0.382646757,1.0,1.0,2.0
4.0,1.0,-0.633036429,-21.66845816,17.65749855,4.200839119,-4.404021194,-0.411066779,1.0,1.0,2.0
8.0,4.0,0.016137836,-56.73987763,27.9410046,-1.086063854,-9.594028615,-0.946393043,1.0,1.0,2.0
4.0,-12.0,-1.285532462,-78.48289847,10.20050157,-26.36665439,-5.320024936,-0.9400913,1.0,1.0,2.0
